date,high,low,open,volumefrom,volumeto,close,replyCount,retweetCount,likeCount,quoteCount,followersCount,listedCount,isReplied,isMentioned,charCount,mentionsCount,topics,probs,day,year,month,quarter,day_of_week,day_of_year,is_month_end,is_month_start,is_quarter_end,is_quarter_start,is_year_end,is_year_start,target,lag1,lag7,lag14,lag30,lag60,lag90,lag365
2018-03-10,9518.62,8727.43,9252.76,117409.38,1084925795.69,8797.27,5797,5941,65270,569,537838696,479900,3.0,3.0,178.0,3.0,28.0,1.9132812,10,2018,3,1,5,69,False,False,False,False,False,False,1,0.0,1.0,0.0,1.0,1.0,1.0,
2018-03-11,9735.64,8484.32,8797.27,149877.66,1374814644.2,9544.84,4216,28418,129204,2650,403379112,359925,0.0,1.0,537.0,1.0,27.0,1.0391877,11,2018,3,1,6,70,False,False,False,False,False,False,0,1.0,0.0,1.0,0.0,0.0,1.0,
2018-03-12,9907.41,8796.52,9543.98,152959.8,1435404200.39,9142.15,60,19,388,5,134459666,119975,1.0,0.0,23.0,0.0,1.0,0.57450414,12,2018,3,1,0,71,False,False,False,False,False,False,1,0.0,0.0,1.0,0.0,1.0,0.0,
2018-03-13,9486.12,8856.65,9142.27,133768.47,1228556284.3,9160.12,,,,,,,,,,,,,13,2018,3,1,1,72,False,False,False,False,False,False,0,1.0,0.0,0.0,1.0,1.0,1.0,
2018-03-14,9360.66,7966.94,9160.12,161775.05,1385572511.72,8217.7,3355,4846,71113,552,672298335,599875,4.0,3.0,170.0,3.0,25.0,2.3891795,14,2018,3,1,2,73,False,False,False,False,False,False,1,0.0,0.0,1.0,0.0,0.0,1.0,
2018-03-15,8432.12,7698.47,8216.22,187365.71,1519850464.55,8268.41,638,2367,38790,276,403379121,359925,3.0,3.0,131.0,3.0,3.0,1.4144088,15,2018,3,1,3,74,False,False,False,False,False,False,1,1.0,0.0,1.0,1.0,0.0,1.0,
2018-03-16,8616.63,7924.11,8267.95,129688.11,1082790136.53,8283.23,,,,,,,,,,,,,16,2018,3,1,4,75,False,False,False,False,False,False,0,1.0,0.0,1.0,1.0,0.0,0.0,
2018-03-17,8360.64,7765.41,8283.23,111641.32,901939422.97,7883.45,,,,,,,,,,,,,17,2018,3,1,5,76,False,False,False,False,False,False,1,0.0,1.0,1.0,1.0,0.0,0.0,
2018-03-18,8299.86,7318.46,7882.67,198796.34,1535519444.95,8215.4,87,122,6068,10,134459704,119975,1.0,1.0,67.0,2.0,1.0,0.6189445,18,2018,3,1,6,77,False,False,False,False,False,False,1,1.0,0.0,0.0,1.0,1.0,0.0,
2018-03-19,8725.6,8129.66,8215.5,171829.52,1447812723.08,8623.14,675,804,12867,177,134459692,119975,0.0,0.0,112.0,0.0,17.0,0.34530956,19,2018,3,1,0,78,False,False,False,False,False,False,1,1.0,1.0,0.0,0.0,1.0,0.0,
2018-03-20,9056.23,8339.8,8623.14,131959.66,1150462439.42,8920.71,902,1478,22817,213,268919416,239950,1.0,1.0,262.0,3.0,5.0,0.48589307,20,2018,3,1,1,79,False,False,False,False,False,False,0,1.0,0.0,0.0,1.0,1.0,0.0,
2018-03-21,9184.51,8778.69,8920.53,109985.22,991376396.96,8911.35,786,3488,32971,257,268919414,239950,1.0,1.0,237.0,2.0,8.0,0.7875012,21,2018,3,1,2,80,False,False,False,False,False,False,0,0.0,1.0,0.0,1.0,0.0,0.0,
2018-03-22,9107.0,8500.88,8911.37,116522.98,1023286566.15,8724.98,1893,8168,71875,740,1344596970,1199750,8.0,5.0,1058.0,5.0,51.0,4.430949,22,2018,3,1,3,81,False,False,False,False,False,False,1,0.0,1.0,0.0,0.0,0.0,1.0,
2018-03-23,8935.88,8307.58,8724.98,109649.39,939997284.45,8934.8,4369,24806,170843,3901,2285814662,2039575,16.0,15.0,1539.0,27.0,20.0,9.221853,23,2018,3,1,4,82,False,False,False,False,False,False,0,1.0,0.0,0.0,0.0,1.0,0.0,
2018-03-24,9036.23,8515.53,8935.51,93296.24,827663165.33,8548.06,900,3580,34105,412,268919336,239950,2.0,2.0,397.0,2.0,4.0,0.9173943,24,2018,3,1,5,83,False,False,False,False,False,False,0,0.0,1.0,1.0,1.0,1.0,1.0,
2018-03-25,8690.36,8395.85,8548.39,76775.64,657643520.26,8472.84,205,739,9613,50,134459710,119975,1.0,1.0,34.0,2.0,1.0,0.71595037,25,2018,3,1,6,84,False,False,False,False,False,False,0,0.0,1.0,0.0,0.0,0.0,1.0,
2018-03-26,8521.04,7869.27,8472.56,131859.97,1079038734.78,8152.2,2764,9046,96415,1057,941217970,839825,5.0,3.0,895.0,3.0,31.0,2.8980608,26,2018,3,1,0,85,False,False,False,False,False,False,0,0.0,1.0,1.0,0.0,0.0,0.0,
2018-03-27,8226.24,7752.3,8152.18,116523.1,930754990.52,7808.48,2445,10385,99001,712,403379004,359925,2.0,1.0,240.0,1.0,10.0,0.7252875,27,2018,3,1,1,86,False,False,False,False,False,False,1,0.0,0.0,0.0,1.0,1.0,0.0,
2018-03-28,8117.79,7752.6,7808.42,82590.62,657712114.92,7959.78,2480,7802,99611,616,537838784,479900,2.0,2.0,571.0,14.0,15.0,1.6126136,28,2018,3,1,2,87,False,False,False,False,False,False,0,1.0,0.0,1.0,1.0,1.0,0.0,
2018-03-29,7983.77,6927.11,7959.78,185805.88,1379180030.3,7106.62,,,,,,,,,,,,,29,2018,3,1,3,88,False,False,False,False,False,False,0,0.0,1.0,1.0,0.0,0.0,0.0,
2018-03-30,7280.27,6595.26,7106.62,229837.79,1584675343.21,6853.76,1673,3412,53211,323,537838840,479900,3.0,1.0,479.0,1.0,32.0,1.6897014,30,2018,3,1,4,89,False,False,False,False,False,False,1,0.0,0.0,0.0,1.0,0.0,1.0,
2018-03-31,7228.4,6806.34,6853.75,129526.48,915400590.57,6943.77,1706,6253,69948,637,537838836,479900,2.0,2.0,270.0,2.0,23.0,1.9731407,31,2018,3,1,5,90,True,False,True,False,False,False,0,1.0,0.0,1.0,1.0,1.0,0.0,
2018-04-01,7056.22,6463.54,6943.77,131344.01,889887684.72,6835.84,11969,50464,421550,8984,1210137516,1079775,7.0,4.0,926.0,4.0,35.0,4.376781,1,2018,4,2,6,91,False,True,False,True,False,False,1,0.0,0.0,1.0,1.0,0.0,1.0,
2018-04-02,8218.66,6792.3,6835.58,106513.22,748861435.14,7074.6,2082,6036,68283,719,1210137372,1079775,8.0,9.0,1603.0,13.0,19.0,4.2190495,2,2018,4,2,0,92,False,False,False,False,False,False,1,1.0,0.0,1.0,1.0,0.0,1.0,
2018-04-03,7528.97,7039.88,7074.65,122807.02,905326798.64,7434.3,,,,,,,,,,,,,3,2018,4,2,1,93,False,False,False,False,False,False,0,1.0,1.0,0.0,0.0,1.0,1.0,
2018-04-04,7442.42,6727.09,7434.3,123910.33,877199782.17,6815.5,1436,4121,45983,425,403379112,359925,2.0,2.0,221.0,2.0,10.0,1.4289837,4,2018,4,2,2,94,False,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,1.0,
2018-04-05,6933.66,6602.38,6815.5,114426.84,777145174.76,6790.45,483,2210,14667,233,268919394,239950,1.0,1.0,149.0,2.0,11.0,0.8024788,5,2018,4,2,3,95,False,False,False,False,False,False,0,0.0,0.0,1.0,0.0,0.0,1.0,
2018-04-06,6869.53,6526.67,6790.45,90749.16,605651287.47,6634.86,3467,19379,105100,2725,537838892,479900,2.0,1.0,273.0,1.0,19.0,1.6952852,6,2018,4,2,4,96,False,False,False,False,False,False,1,0.0,1.0,0.0,0.0,1.0,0.0,
2018-04-07,7083.85,6624.47,6634.86,81312.77,564883141.53,6917.2,677,2209,15839,400,268919420,239950,1.0,0.0,126.0,0.0,11.0,0.8318529,7,2018,4,2,5,97,False,False,False,False,False,False,1,1.0,0.0,0.0,0.0,0.0,0.0,
2018-04-08,7132.03,6911.02,6917.2,60386.23,425825572.09,7049.92,809,1768,29262,258,941217963,839825,7.0,5.0,623.0,11.0,21.0,3.5587451,8,2018,4,2,6,98,False,False,False,False,False,False,0,1.0,1.0,0.0,0.0,1.0,0.0,
2018-04-09,7204.28,6633.69,7049.92,130534.03,901883664.92,6789.53,1822,4693,34758,465,403379127,359925,1.0,1.0,179.0,2.0,13.0,1.5712793,9,2018,4,2,0,99,False,False,False,False,False,False,1,0.0,1.0,0.0,1.0,1.0,1.0,
2018-04-10,6922.84,6676.72,6789.53,62035.53,424510977.27,6871.07,228,281,2536,94,268919418,239950,2.0,2.0,142.0,3.0,13.0,0.8993275,10,2018,4,2,1,100,False,False,False,False,False,False,1,1.0,0.0,1.0,0.0,0.0,0.0,
2018-04-11,6999.37,6839.16,6871.07,64802.3,450141340.22,6977.13,47,19,516,9,134459723,119975,1.0,1.0,88.0,4.0,1.0,0.6302438,11,2018,4,2,2,101,False,False,False,False,False,False,1,1.0,0.0,0.0,1.0,0.0,1.0,
2018-04-12,8051.95,6791.33,6977.04,197276.82,1490759969.77,7927.73,238,362,7636,41,268919420,239950,1.0,2.0,107.0,4.0,7.0,1.1924422,12,2018,4,2,3,102,False,False,False,False,False,False,0,1.0,0.0,0.0,0.0,1.0,1.0,
2018-04-13,8237.16,7758.8,7927.73,145665.26,1171435820.59,7899.11,1800,8279,54524,1743,806758122,719850,6.0,6.0,612.0,11.0,15.0,3.2362242,13,2018,4,2,4,103,False,False,False,False,False,False,1,0.0,1.0,1.0,1.0,0.0,0.0,
2018-04-14,8195.34,7841.19,7898.74,66678.63,537286381.88,8022.51,,,,,,,,,,,,,14,2018,4,2,5,104,False,False,False,False,False,False,1,1.0,1.0,0.0,1.0,1.0,0.0,
2018-04-15,8437.03,8021.04,8022.51,68822.07,570527804.56,8376.73,5414,22648,190206,2920,806758242,719850,4.0,3.0,482.0,3.0,9.0,2.7955086,15,2018,4,2,6,105,False,False,False,False,False,False,0,1.0,0.0,1.0,0.0,1.0,0.0,
2018-04-16,8430.93,7929.24,8376.73,87681.75,713471956.84,8079.77,1898,5203,61835,410,268919420,239950,2.0,1.0,275.0,2.0,2.0,0.7600481,16,2018,4,2,0,106,False,False,False,False,False,False,0,0.0,1.0,1.0,1.0,1.0,0.0,
2018-04-17,8187.6,7858.12,8079.77,71933.6,580880500.84,7921.63,927,1449,13897,304,268919446,239950,1.0,1.0,220.0,3.0,5.0,0.9251776,17,2018,4,2,1,107,False,False,False,False,False,False,1,0.0,1.0,0.0,1.0,1.0,1.0,
2018-04-18,8246.57,7908.92,7921.65,73050.12,593500791.64,8189.96,2071,29629,145092,2256,403379190,359925,2.0,2.0,396.0,3.0,11.0,1.4972897,18,2018,4,2,2,108,False,False,False,False,False,False,1,1.0,1.0,0.0,1.0,0.0,1.0,
2018-04-19,8321.01,8136.42,8189.92,72820.98,602099034.89,8301.82,,,,,,,,,,,,,19,2018,4,2,3,109,False,False,False,False,False,False,1,1.0,0.0,0.0,0.0,1.0,1.0,
2018-04-20,8945.14,8243.49,8301.82,114730.74,979994921.45,8877.08,,,,,,,,,,,,,20,2018,4,2,4,110,False,False,False,False,False,False,1,1.0,1.0,1.0,0.0,1.0,0.0,
2018-04-21,9047.82,8631.18,8877.15,93635.24,829073400.66,8935.72,,,,,,,,,,,,,21,2018,4,2,5,111,False,False,False,False,False,False,0,1.0,1.0,1.0,1.0,0.0,0.0,
2018-04-22,9043.98,8788.44,8935.85,68212.83,610183093.43,8823.36,,,,,,,,,,,,,22,2018,4,2,6,112,False,False,False,False,False,False,1,0.0,0.0,0.0,0.0,0.0,1.0,
2018-04-23,9025.73,8804.2,8823.46,61895.95,553892335.42,8968.25,22,18,385,8,134459733,119976,1.0,1.0,24.0,1.0,1.0,0.57895637,23,2018,4,2,0,113,False,False,False,False,False,False,1,1.0,0.0,1.0,0.0,1.0,1.0,
2018-04-24,9741.91,8957.68,8967.86,136352.05,1276464750.74,9655.77,,,,,,,,,,,,,24,2018,4,2,1,114,False,False,False,False,False,False,0,1.0,1.0,1.0,0.0,0.0,0.0,
2018-04-25,9765.23,8757.06,9657.69,192797.41,1779806222.98,8873.62,14117,85070,426910,14364,537838920,479904,3.0,3.0,219.0,5.0,12.0,1.9132231,25,2018,4,2,2,115,False,False,False,False,False,False,1,0.0,1.0,1.0,0.0,0.0,0.0,
2018-04-26,9315.13,8669.38,8873.57,111690.32,997427934.62,9282.12,394,3533,36809,241,134459727,119976,1.0,1.0,50.0,1.0,1.0,0.46949494,26,2018,4,2,3,116,False,False,False,False,False,False,0,1.0,1.0,0.0,1.0,1.0,1.0,
2018-04-27,9385.87,8923.48,9289.01,82025.4,758182407.35,8938.47,382,1704,23394,90,134459723,119975,1.0,1.0,116.0,1.0,10.0,0.5657035,27,2018,4,2,4,117,False,False,False,False,False,False,1,0.0,1.0,1.0,0.0,1.0,1.0,
2018-04-28,9435.9,8892.52,8938.47,83347.1,774111704.68,9351.47,121,704,2934,150,134459723,119975,1.0,1.0,80.0,1.0,17.0,0.32583064,28,2018,4,2,5,118,False,False,False,False,False,False,1,1.0,0.0,1.0,0.0,0.0,0.0,
2018-04-29,9552.67,9189.07,9349.94,68227.03,640931911.37,9407.04,,,,,,,,,,,,,29,2018,4,2,6,119,False,False,False,False,False,False,0,1.0,1.0,0.0,1.0,1.0,0.0,
2018-04-30,9459.81,9133.6,9407.35,61631.36,574099218.21,9248.45,1775,2444,36122,375,268919382,239950,1.0,0.0,74.0,0.0,21.0,0.76052666,30,2018,4,2,0,120,True,False,False,False,False,False,0,0.0,1.0,0.0,0.0,1.0,1.0,
2018-05-01,9251.66,8851.1,9248.25,74147.8,669555436.99,9077.28,,,,,,,,,,,,,1,2018,5,2,1,121,False,True,False,False,False,False,1,0.0,0.0,1.0,1.0,1.0,0.0,
2018-05-02,9271.62,8993.82,9077.28,57618.44,527488395.49,9232.19,835,2273,25511,239,537838756,479900,2.0,2.0,354.0,2.0,22.0,1.5782249,2,2018,5,2,2,122,False,False,False,False,False,False,1,1.0,1.0,1.0,1.0,1.0,0.0,
2018-05-03,9817.19,9172.28,9232.19,90631.98,857646889.15,9745.04,369,495,8884,42,134459690,119975,0.0,0.0,43.0,0.0,-1.0,0.27735883,3,2018,5,2,3,123,False,False,False,False,False,False,0,1.0,0.0,1.0,0.0,0.0,1.0,
2018-05-04,9785.15,9547.21,9746.26,68689.75,663887678.35,9699.61,4321,10645,147957,1838,2151355312,1919600,13.0,10.0,2184.0,16.0,59.0,7.3582835,4,2018,5,2,4,124,False,False,False,False,False,False,1,0.0,1.0,1.0,0.0,0.0,0.0,
2018-05-05,9968.85,9687.09,9700.37,68875.75,679872376.4,9845.9,25434,57670,494132,11065,1344597100,1199750,7.0,4.0,610.0,5.0,72.0,4.5873647,5,2018,5,2,5,125,False,False,False,False,False,False,0,1.0,1.0,0.0,0.0,0.0,0.0,
2018-05-06,9936.96,9441.93,9846.44,62904.49,608650204.19,9644.92,4119,21864,143586,2523,672298540,599880,2.0,1.0,371.0,1.0,28.0,1.9510283,6,2018,5,2,6,126,False,False,False,False,False,False,0,0.0,0.0,1.0,1.0,0.0,1.0,
2018-05-07,9662.23,9202.13,9643.99,73842.44,692580062.51,9377.81,,,,,,,,,,,,,7,2018,5,2,0,127,False,False,False,False,False,False,0,0.0,0.0,1.0,1.0,0.0,0.0,
2018-05-08,9472.09,9063.07,9377.08,72659.12,673924125.29,9196.13,117,1224,6707,571,268919466,239950,2.0,2.0,153.0,2.0,2.0,0.83177024,8,2018,5,2,1,128,False,False,False,False,False,False,1,0.0,1.0,0.0,0.0,0.0,1.0,
2018-05-09,9373.46,8987.27,9196.13,67939.11,625495066.08,9321.16,1681,2843,47017,1208,1344596970,1199750,8.0,8.0,1059.0,12.0,23.0,4.4700327,9,2018,5,2,2,129,False,False,False,False,False,False,0,1.0,1.0,1.0,1.0,1.0,1.0,
2018-05-10,9393.95,9017.13,9321.52,67915.99,629850604.12,9032.22,904,2372,26115,416,941217837,839832,5.0,6.0,698.0,16.0,21.0,3.506042,10,2018,5,2,3,130,False,False,False,False,False,False,0,0.0,0.0,0.0,1.0,0.0,0.0,
2018-05-11,9032.27,8363.5,9032.22,134727.27,1176888629.2,8421.0,2846,7367,75253,1496,2016895440,1799625,13.0,13.0,2124.0,18.0,86.0,6.617628,11,2018,5,2,4,131,False,False,False,False,False,False,1,0.0,1.0,1.0,1.0,1.0,0.0,
2018-05-12,8653.8,8225.97,8420.82,92805.87,783972252.35,8486.67,356,1251,17096,97,403379214,359925,2.0,3.0,415.0,4.0,4.0,1.1468036,12,2018,5,2,5,132,False,False,False,False,False,False,1,1.0,0.0,1.0,0.0,0.0,1.0,
2018-05-13,8773.96,8350.91,8488.07,61066.94,525395861.86,8709.46,385,1129,11313,99,403379217,359928,2.0,2.0,438.0,2.0,8.0,1.036345,13,2018,5,2,6,133,False,False,False,False,False,False,0,1.0,0.0,0.0,1.0,1.0,0.0,
2018-05-14,8883.0,8312.72,8709.46,101370.46,874543293.99,8672.9,6236,34695,258734,2675,1210137516,1079784,7.0,5.0,1387.0,8.0,25.0,3.931713,14,2018,5,2,0,134,False,False,False,False,False,False,0,0.0,0.0,0.0,1.0,1.0,1.0,
2018-05-15,8848.69,8441.25,8672.88,84517.8,730739738.9,8480.16,,,,,,,,,,,,,15,2018,5,2,1,135,False,False,False,False,False,False,0,0.0,1.0,1.0,0.0,0.0,1.0,
2018-05-16,8501.65,8119.17,8480.16,95203.5,789660713.22,8344.78,1241,3152,38374,264,268919414,239952,0.0,0.0,242.0,0.0,10.0,0.86454844,16,2018,5,2,2,136,False,False,False,False,False,False,0,0.0,0.0,1.0,0.0,1.0,1.0,
2018-05-17,8476.45,8015.77,8342.69,74445.77,615539512.71,8071.04,908,3690,26791,922,134459709,119975,0.0,0.0,20.0,0.0,0.0,0.37756723,17,2018,5,2,3,137,False,False,False,False,False,False,1,0.0,0.0,0.0,1.0,1.0,1.0,
2018-05-18,8280.45,7940.35,8071.04,68665.67,558167598.76,8247.91,1815,6568,77498,507,941218061,839825,5.0,3.0,462.0,3.0,63.0,2.625075,18,2018,5,2,4,138,False,False,False,False,False,False,1,1.0,1.0,1.0,1.0,1.0,0.0,
2018-05-19,8397.27,8160.8,8247.91,45978.21,381458405.45,8249.24,1159,3174,37304,299,134459695,119975,0.0,0.0,137.0,0.0,3.0,0.44798452,19,2018,5,2,5,139,False,False,False,False,False,False,1,1.0,1.0,0.0,1.0,0.0,1.0,
2018-05-20,8591.45,8181.46,8249.24,49694.23,418898289.02,8533.0,5202,16271,186757,2063,2958113336,2639469,16.0,14.0,2903.0,23.0,79.0,9.130022,20,2018,5,2,6,140,False,False,False,False,False,False,0,1.0,0.0,0.0,1.0,0.0,1.0,
2018-05-21,8585.85,8347.88,8533.22,54602.79,463653636.91,8419.65,1450,3957,38475,1091,1882436360,1679650,13.0,14.0,2747.0,38.0,51.0,6.2719827,21,2018,5,2,0,141,False,False,False,False,False,False,0,0.0,0.0,0.0,0.0,1.0,0.0,
2018-05-22,8428.6,7962.43,8419.67,66032.52,543342369.36,7992.75,17452,12749,213595,3763,3899331840,3479295,26.0,27.0,4983.0,74.0,84.0,13.405664,22,2018,5,2,1,142,False,False,False,False,False,False,0,0.0,0.0,1.0,1.0,0.0,0.0,
2018-05-23,8031.63,7460.66,7992.75,120597.47,934151146.29,7505.77,29241,85026,527852,20851,4437169911,3959208,26.0,25.0,3785.0,42.0,105.0,16.688974,23,2018,5,2,2,143,False,False,False,False,False,False,1,0.0,0.0,0.0,1.0,0.0,1.0,
2018-05-24,7729.48,7283.77,7505.77,109709.83,826278113.25,7584.74,8871,24253,283402,4723,3764872368,3359328,22.0,21.0,3090.0,51.0,106.0,14.258717,24,2018,5,2,3,144,False,False,False,False,False,False,0,1.0,1.0,0.0,0.0,0.0,0.0,
2018-05-25,7652.37,7347.96,7584.78,84630.56,634474356.99,7475.36,5620,7384,81509,2202,2420275302,2159568,16.0,14.0,2751.0,32.0,92.0,8.178364,25,2018,5,2,4,145,False,False,False,False,False,False,0,0.0,1.0,1.0,1.0,0.0,0.0,
2018-05-26,7626.69,7314.71,7475.36,48994.09,368322782.27,7355.06,7846,18692,201349,2343,4840549220,4319100,24.0,28.0,3796.0,77.0,166.0,18.186335,26,2018,5,2,5,146,False,False,False,False,False,False,1,0.0,1.0,1.0,0.0,1.0,1.0,
2018-05-27,7420.07,7256.67,7355.06,46446.45,341348321.23,7362.23,3025,5665,39856,3899,1613516508,1439700,11.0,12.0,1516.0,38.0,26.0,6.3221326,27,2018,5,2,6,147,False,False,False,False,False,False,0,1.0,0.0,0.0,1.0,0.0,1.0,
2018-05-28,7455.55,7092.91,7362.23,72505.5,526854342.95,7118.88,574,1039,13841,336,1075677760,959800,8.0,8.0,1111.0,22.0,27.0,4.64614,28,2018,5,2,0,148,False,False,False,False,False,False,1,0.0,0.0,0.0,1.0,0.0,0.0,
2018-05-29,7533.03,7069.01,7118.88,86536.7,634849312.09,7474.75,3254,8459,124496,1042,2823653910,2519478,20.0,17.0,2875.0,45.0,67.0,9.518311,29,2018,5,2,1,149,False,False,False,False,False,False,0,1.0,0.0,0.0,0.0,1.0,1.0,
2018-05-30,7571.08,7295.78,7474.75,67797.62,505870974.98,7393.02,1611,4149,47696,894,1479056931,1319725,7.0,9.0,1612.0,16.0,48.0,4.688968,30,2018,5,2,2,150,False,False,False,False,False,False,1,0.0,1.0,0.0,0.0,0.0,1.0,
2018-05-31,7608.87,7349.52,7393.02,60780.47,458223966.12,7502.15,2458,24964,190143,1049,941217970,839832,4.0,4.0,409.0,9.0,9.0,3.2966678,31,2018,5,2,3,151,True,False,False,False,False,False,1,1.0,0.0,1.0,1.0,1.0,1.0,
2018-06-01,7614.66,7370.27,7501.74,61082.25,458687659.47,7530.55,2671,13139,143804,1320,1344597040,1199750,6.0,6.0,984.0,9.0,57.0,4.5767245,1,2018,6,2,4,152,False,True,False,False,False,False,1,1.0,0.0,1.0,1.0,1.0,1.0,
2018-06-02,7697.34,7467.79,7530.55,47435.99,362414878.61,7643.26,3197,8587,90181,1296,1747976217,1559688,12.0,8.0,1160.0,11.0,63.0,6.86123,2,2018,6,2,5,153,False,False,False,False,False,False,1,1.0,1.0,1.0,0.0,0.0,0.0,
2018-06-03,7774.96,7606.76,7643.26,42988.84,332313005.46,7719.75,348,599,10787,176,806758224,719850,6.0,6.0,836.0,10.0,12.0,3.0928628,3,2018,6,2,6,154,False,False,False,False,False,False,0,1.0,0.0,0.0,1.0,0.0,0.0,
2018-06-04,7760.73,7469.21,7719.73,56223.86,427448262.3,7503.2,1070,6082,48072,483,268919414,239950,1.0,1.0,221.0,1.0,8.0,0.82840204,4,2018,6,2,0,155,False,False,False,False,False,False,1,0.0,1.0,0.0,0.0,0.0,0.0,
2018-06-05,7672.7,7394.97,7503.32,58424.84,440337235.4,7629.4,99,88,2307,32,268919464,239952,1.0,1.0,169.0,3.0,7.0,0.92688394,5,2018,6,2,1,156,False,False,False,False,False,False,1,1.0,0.0,0.0,0.0,1.0,0.0,
2018-06-06,7701.35,7504.98,7629.4,51911.42,396116252.65,7661.79,97,54,1535,18,268919420,239950,2.0,2.0,137.0,3.0,5.0,1.317002,6,2018,6,2,2,157,False,False,False,False,False,False,1,1.0,1.0,1.0,0.0,1.0,0.0,
2018-06-07,7755.92,7651.13,7661.79,44318.41,342475552.09,7700.11,495,904,14080,101,672298520,599875,4.0,4.0,398.0,5.0,18.0,2.1879647,7,2018,6,2,3,158,False,False,False,False,False,False,0,1.0,1.0,0.0,1.0,0.0,0.0,
2018-06-08,7709.61,7559.5,7700.4,40500.95,310119047.41,7627.52,2123,9248,94684,789,941217872,839832,6.0,6.0,846.0,9.0,22.0,2.9582148,8,2018,6,2,4,159,False,False,False,False,False,False,0,0.0,1.0,0.0,0.0,1.0,1.0,
2018-06-09,7691.74,7495.72,7627.56,28511.04,218013881.09,7513.69,7828,44673,360150,7541,1882436374,1679664,10.0,5.0,2525.0,6.0,90.0,6.0767126,9,2018,6,2,5,160,False,False,False,False,False,False,0,0.0,1.0,1.0,0.0,1.0,0.0,
2018-06-10,7514.04,6661.98,7513.76,127797.43,895514425.38,6773.72,2490,6026,103354,829,3092573203,2759444,23.0,21.0,4743.0,39.0,95.0,9.281568,10,2018,6,2,6,161,False,False,False,False,False,False,1,0.0,0.0,0.0,1.0,1.0,1.0,
2018-06-11,6913.85,6652.89,6773.72,71169.64,482788065.15,6887.37,61,70,1593,18,268919408,239950,2.0,2.0,139.0,4.0,10.0,0.7758865,11,2018,6,2,0,162,False,False,False,False,False,False,0,1.0,1.0,1.0,1.0,0.0,0.0,
2018-06-12,6888.33,6462.61,6887.43,75997.29,509372466.34,6556.94,1802,8990,64021,1530,268919500,239950,1.0,1.0,261.0,1.0,-2.0,0.80240923,12,2018,6,2,1,163,False,False,False,False,False,False,0,0.0,1.0,0.0,0.0,1.0,1.0,
2018-06-13,6623.0,6140.63,6556.94,124304.17,797087281.14,6310.43,391,876,13028,232,403379130,359925,3.0,2.0,309.0,5.0,15.0,0.87426156,13,2018,6,2,2,164,False,False,False,False,False,False,1,0.0,1.0,1.0,0.0,1.0,1.0,
2018-06-14,6719.44,6286.23,6310.43,95038.67,620296377.11,6643.26,,,,,,,,,,,,,14,2018,6,2,3,165,False,False,False,False,False,False,0,1.0,0.0,1.0,0.0,0.0,0.0,
2018-06-15,6667.23,6380.69,6643.63,57731.42,379228601.07,6396.71,13955,69761,375986,20116,2420275014,2159550,12.0,13.0,1960.0,18.0,94.0,7.130161,15,2018,6,2,4,166,False,False,False,False,False,False,1,0.0,0.0,1.0,0.0,0.0,1.0,
2018-06-16,6569.15,6345.99,6396.71,35851.38,232802782.59,6503.1,11298,20919,211034,9352,2554734429,2279525,12.0,14.0,2404.0,21.0,70.0,8.482346,16,2018,6,2,5,167,False,False,False,False,False,False,0,1.0,0.0,1.0,1.0,1.0,1.0,
2018-06-17,6585.77,6446.38,6503.1,34359.95,224575526.46,6457.78,5672,16616,151264,2984,5647307673,5038955,36.0,35.0,5595.0,67.0,191.0,18.0629,17,2018,6,2,6,168,False,False,False,False,False,False,1,0.0,1.0,0.0,1.0,1.0,1.0,
2018-06-18,6802.03,6401.41,6457.78,65285.57,430241689.13,6714.82,260,290,5052,78,537838828,479900,4.0,4.0,471.0,8.0,17.0,1.7410314,18,2018,6,2,0,169,False,False,False,False,False,False,1,1.0,0.0,1.0,1.0,1.0,0.0,
2018-06-19,6839.6,6672.2,6714.56,54949.84,370797057.99,6741.28,3383,4748,77425,1319,3227033140,2879424,20.0,20.0,2513.0,54.0,62.0,10.789326,19,2018,6,2,1,170,False,False,False,False,False,False,1,1.0,0.0,1.0,0.0,1.0,0.0,
2018-06-20,6817.9,6569.96,6741.28,59674.47,400530201.24,6761.27,683,966,17386,274,1613516508,1439712,11.0,12.0,1862.0,22.0,55.0,5.7324853,20,2018,6,2,2,171,False,False,False,False,False,False,0,1.0,1.0,1.0,0.0,0.0,1.0,
2018-06-21,6790.08,6687.66,6761.27,43765.89,295690715.67,6720.64,2058,8109,73480,727,672298530,599880,3.0,2.0,323.0,5.0,48.0,1.9338565,21,2018,6,2,3,172,False,False,False,False,False,False,0,0.0,0.0,0.0,0.0,1.0,0.0,
2018-06-22,6731.51,5941.32,6720.64,137346.53,862826624.25,6051.47,1842,2074,39649,511,1882435856,1679650,14.0,14.0,1566.0,33.0,34.0,7.2472224,22,2018,6,2,4,173,False,False,False,False,False,False,1,0.0,1.0,0.0,1.0,1.0,0.0,
2018-06-23,6257.88,6033.2,6051.47,57011.61,350697378.49,6166.54,5195,13667,172069,2075,1882435926,1679650,10.0,9.0,718.0,13.0,29.0,7.5727324,23,2018,6,2,5,174,False,False,False,False,False,False,0,1.0,0.0,0.0,0.0,0.0,0.0,
