,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
346,1540598400,203.55,202.52,202.43,800415.68,162718697.85,203.29,multiply,BTC
347,1540684800,204.67,203.12,203.29,751479.04,153707591.53,204.54,multiply,BTC
348,1540771200,200.21,195.23,204.54,1098988.43,215314502.6,195.92,multiply,BTC
349,1540857600,197.1,195.39,195.94,1247023.94,245233441.42,196.65,multiply,BTC
350,1540944000,198.33,196.24,196.65,1203343.83,238281673.83,198.02,multiply,BTC
351,1541030400,199.61,198.52,198.02,1174377.49,233664637.3,198.97,multiply,BTC
352,1541116800,202.14,197.79,198.97,1010445.9,203212853.44,201.11,multiply,BTC
353,1541203200,200.79,199.52,201.11,804364.72,160790602.79,199.9,multiply,BTC
354,1541289600,216.71,202.29,199.9,1134736.79,240039049.53,211.54,multiply,BTC
355,1541376000,210.83,207.42,211.54,1055466.14,221169670.15,209.55,multiply,BTC
356,1541462400,219.6,210.14,209.54,1214482.69,266382838.22,219.34,multiply,BTC
357,1541548800,222.21,216.85,219.34,1358813.93,295458250.74,217.44,multiply,BTC
358,1541635200,215.81,211.56,217.48,1108888.0,234738959.81,211.69,multiply,BTC
359,1541721600,211.11,208.31,211.69,952706.25,199608128.23,209.52,multiply,BTC
360,1541808000,213.13,209.93,209.52,924730.08,196079456.84,212.04,multiply,BTC
361,1541894400,212.75,210.32,212.04,1038260.41,219760467.39,211.66,multiply,BTC
362,1541980800,211.08,208.98,211.66,949787.31,199753463.08,210.31,multiply,BTC
363,1542067200,209.38,205.2,210.31,940932.1,193734382.99,205.9,multiply,BTC
364,1542153600,208.15,171.51,206.43,1719045.01,318920969.0,182.72,direct,
365,1542240000,185.67,168.57,182.72,1166086.93,206578170.27,181.53,direct,
366,1542326400,179.65,174.63,180.89,1905419.11,333375893.36,174.96,multiply,BTC
367,1542412800,175.92,173.25,175.04,1704766.24,297438902.54,174.47,multiply,BTC
368,1542499200,179.01,174.47,174.44,1528622.88,271156395.11,177.39,multiply,BTC
369,1542585600,177.58,144.85,177.55,1915792.53,300853051.45,148.22,direct,
370,1542672000,152.22,124.36,148.22,3133631.53,427274827.74,130.74,direct,
371,1542758400,139.42,124.5,130.74,1714819.01,228871551.23,136.5,direct,
372,1542844800,129.1,125.04,136.23,2298839.16,287547275.65,125.08,multiply,BTC
373,1542931200,127.14,118.18,124.83,1423327.48,174492308.72,123.37,direct,
374,1543017600,113.12,108.49,122.92,2365747.48,266514785.32,112.66,multiply,BTC
375,1543104000,120.55,100.96,112.74,2302298.15,253590457.32,116.75,direct,
376,1543190400,119.22,104.87,116.68,1629550.54,181319493.57,108.87,direct,
377,1543276800,110.87,106.28,108.51,2813079.41,309080721.8,109.87,multiply,BTC
378,1543363200,126.71,110.2,110.21,1540641.13,181557557.02,122.88,direct,
379,1543449600,123.89,117.5,122.83,2363349.32,278297083.78,117.76,multiply,BTC
380,1543536000,114.2,109.62,117.76,2203806.82,248836912.67,112.91,multiply,BTC
381,1543622400,120.68,116.82,112.91,2131624.28,252048473.51,118.24,multiply,BTC
382,1543708800,117.44,115.57,118.25,2046743.48,237903787.16,116.24,multiply,BTC
383,1543795200,109.95,107.24,116.24,1979524.28,214426131.6,108.32,multiply,BTC
384,1543881600,110.87,109.49,108.32,2044465.98,224414144.86,109.77,multiply,BTC
385,1543968000,104.13,101.74,109.77,2490780.54,253680250.52,101.85,multiply,BTC
386,1544054400,104.06,90.05,101.57,1792429.98,175524704.83,90.43,direct,
387,1544140800,97.75,82.08,90.43,2667206.67,235077885.79,93.61,direct,
388,1544227200,97.33,88.4,93.55,2754012.05,252498136.59,91.68,multiply,BTC
389,1544313600,96.97,93.92,91.68,2510443.0,237216006.74,94.49,multiply,BTC
390,1544400000,91.64,89.66,94.49,2254687.48,204658543.53,90.77,multiply,BTC
391,1544486400,90.2,87.58,90.77,2732110.42,241312257.83,88.32,multiply,BTC
392,1544572800,91.57,90.03,88.32,2598668.43,234871157.53,90.38,multiply,BTC
393,1544659200,87.72,85.47,90.38,2589752.39,223743147.88,86.4,multiply,BTC
394,1544745600,85.09,83.73,86.4,2955647.31,248636381.72,84.12,multiply,BTC
395,1544832000,84.53,83.69,84.12,2080434.83,175388688.31,84.3,multiply,BTC
396,1544918400,86.89,84.9,84.3,2147007.94,183329476.38,85.39,multiply,BTC
397,1545004800,96.16,92.89,85.39,2953534.78,280751231.88,95.06,multiply,BTC
398,1545091200,102.19,98.21,95.06,3183833.06,324514621.86,101.93,multiply,BTC
399,1545177600,109.23,99.85,102.44,1650300.2,172185010.13,100.63,direct,
400,1545264000,118.89,99.75,100.63,1782489.84,197572100.76,116.43,direct,
401,1545350400,112.21,107.53,116.31,3001276.01,328341422.07,109.4,multiply,BTC
402,1545436800,118.65,112.58,109.4,2560237.01,301382099.02,117.72,multiply,BTC
403,1545523200,132.29,116.58,117.72,3731607.72,490520819.94,131.45,multiply,BTC
404,1545609600,161.25,131.53,131.56,2626361.2,385949928.24,140.87,direct,
405,1545696000,141.84,124.03,140.87,1736974.87,225626016.68,130.99,direct,
406,1545782400,135.94,128.7,130.53,2415410.65,318122267.38,131.71,multiply,BTC
407,1545868800,133.94,114.67,132.61,1330727.47,162270992.08,116.72,direct,
408,1545955200,141.13,115.35,116.72,1544476.61,198667294.58,139.73,direct,
409,1546041600,141.86,130.16,139.36,2754799.77,377506453.13,137.04,multiply,BTC
410,1546128000,142.13,136.87,137.04,2219032.46,312978555.89,141.04,multiply,BTC
411,1546214400,135.99,132.58,141.04,1868137.78,248732768.88,133.14,multiply,BTC
412,1546300800,145.16,137.2,133.14,1645411.82,233479141.71,141.9,multiply,BTC
413,1546387200,158.28,144.7,141.9,2378358.75,371269897.05,156.1,multiply,BTC
414,1546473600,152.9,146.61,156.1,1862946.71,277765127.55,149.1,multiply,BTC
415,1546560000,158.8,147.32,149.44,1053057.39,161910054.26,156.04,direct,
416,1546646400,160.54,154.6,155.39,2314399.7,361556453.37,156.22,multiply,BTC
417,1546732800,166.94,157.63,156.22,2133292.91,337674567.87,158.29,multiply,BTC
418,1546819200,156.71,151.32,158.29,1921902.0,292618297.25,152.25,multiply,BTC
419,1546905600,152.42,149.02,152.25,1809465.46,272649472.92,150.68,multiply,BTC
420,1546992000,153.31,150.52,150.68,1657241.35,250584005.29,151.21,multiply,BTC
421,1547078400,152.75,124.07,151.17,1473376.34,197435643.47,127.96,direct,
422,1547164800,129.45,123.91,127.87,2219931.94,281911403.63,126.99,multiply,BTC
423,1547251200,128.07,125.36,126.99,1880333.81,237024861.67,126.05,multiply,BTC
424,1547337600,122.3,115.1,126.05,1986012.99,231684768.11,116.66,multiply,BTC
425,1547424000,131.08,121.52,116.66,2633664.48,341614141.96,129.71,multiply,BTC
426,1547510400,128.52,119.43,129.71,2597993.66,315354770.98,121.38,multiply,BTC
427,1547596800,126.34,121.56,121.38,2367709.67,291968486.6,123.31,multiply,BTC
428,1547683200,125.01,122.13,123.31,2134039.6,264721632.8,124.05,multiply,BTC
429,1547769600,122.9,120.35,124.05,1874041.38,226359715.29,120.79,multiply,BTC
430,1547856000,125.51,123.49,120.79,2018053.01,251849865.06,124.8,multiply,BTC
431,1547942400,119.48,117.81,124.8,2065907.15,244777590.01,118.48,multiply,BTC
432,1548028800,118.66,115.73,118.48,1837526.36,215217071.74,117.12,multiply,BTC
433,1548115200,119.23,116.02,117.12,2000055.52,237669196.71,118.83,multiply,BTC
434,1548201600,118.31,116.48,118.83,1874688.45,219510643.18,117.09,multiply,BTC
435,1548288000,118.07,116.3,117.09,2108217.76,247242854.39,117.28,multiply,BTC
436,1548374400,117.88,115.58,117.28,1963294.16,227206824.52,115.73,multiply,BTC
437,1548460800,116.99,115.7,115.73,1716943.65,199822606.41,116.38,multiply,BTC
438,1548547200,115.51,112.59,116.38,2188797.46,246426257.58,112.59,multiply,BTC
439,1548633600,109.61,103.15,112.59,3156975.51,334702524.63,106.02,multiply,BTC
440,1548720000,105.9,103.4,106.02,2549870.48,267061143.7,104.74,multiply,BTC
441,1548806400,109.32,105.72,104.74,2350356.15,255069282.26,108.52,multiply,BTC
442,1548892800,108.79,105.77,108.52,2030539.26,216167209.46,106.46,multiply,BTC
443,1548979200,107.62,105.55,106.46,1698659.24,181284401.27,106.72,multiply,BTC
444,1549065600,110.8,107.93,106.72,1615356.38,178591389.32,110.56,multiply,BTC
445,1549152000,109.11,106.56,110.56,1882567.19,201513208.57,107.04,multiply,BTC
446,1549238400,107.54,105.92,107.04,2060237.91,219639134.47,106.61,multiply,BTC
447,1549324800,107.33,106.29,106.61,1814712.94,193388823.47,106.57,multiply,BTC
448,1549411200,105.11,101.78,106.57,2082286.07,217093048.52,104.26,multiply,BTC
449,1549497600,104.57,103.42,104.26,1843678.58,191171285.65,103.69,multiply,BTC
450,1549584000,120.6,112.03,103.69,2722369.81,324625659.62,119.24,multiply,BTC
451,1549670400,120.34,118.15,119.24,1982836.55,235649298.47,118.84,multiply,BTC
452,1549756800,125.85,118.11,118.84,2242194.49,280769964.49,125.22,multiply,BTC
453,1549843200,122.79,119.14,125.22,2968195.53,356948136.07,120.26,multiply,BTC
454,1549929600,122.34,119.41,120.26,2566676.02,312802200.01,121.87,multiply,BTC
455,1550016000,124.04,121.12,121.87,2717081.89,330761711.96,121.73,multiply,BTC
456,1550102400,123.27,120.4,121.73,2080820.55,250608706.8,120.44,multiply,BTC
457,1550188800,122.29,120.09,120.44,2443434.2,294935529.25,120.71,multiply,BTC
458,1550275200,123.42,121.0,120.71,2232697.56,273783279.05,122.62,multiply,BTC
459,1550361600,135.38,124.3,122.62,3049212.86,408559701.23,133.99,multiply,BTC
460,1550448000,149.54,141.99,133.99,3533318.13,516892615.35,146.29,multiply,BTC
461,1550534400,148.89,143.9,146.29,3423275.28,493153101.44,144.06,multiply,BTC
462,1550620800,149.27,143.3,144.06,2978049.17,443335964.75,148.87,multiply,BTC
463,1550707200,147.48,143.98,148.87,2357125.98,343085269.95,145.55,multiply,BTC
464,1550793600,148.9,145.96,145.55,2329984.84,345274199.76,148.19,multiply,BTC
465,1550880000,161.57,153.52,148.19,2870106.19,456327163.14,158.99,multiply,BTC
466,1550966400,149.24,133.21,158.99,4061540.98,541052570.23,133.21,multiply,BTC
467,1551052800,141.28,135.75,133.21,3905195.69,540929236.18,138.52,multiply,BTC
468,1551139200,137.71,135.08,138.52,2955119.83,403906085.7,136.68,multiply,BTC
469,1551225600,139.82,132.08,136.68,3450846.98,467431921.29,135.45,multiply,BTC
470,1551312000,137.3,134.28,135.45,3507157.3,475891088.62,135.69,multiply,BTC
471,1551398400,137.09,135.21,135.69,2435565.13,330159759.2,135.56,multiply,BTC
472,1551484800,136.42,132.0,135.56,2736749.29,364630052.18,133.23,multiply,BTC
473,1551571200,133.89,129.54,133.23,3022980.48,395176432.49,130.72,multiply,BTC
474,1551657600,128.06,124.7,130.72,4044855.21,510427922.11,126.19,multiply,BTC
475,1551744000,137.65,130.71,126.19,4103338.25,563233224.87,137.26,multiply,BTC
476,1551830400,139.42,135.78,137.26,3702274.52,510295746.82,137.83,multiply,BTC
477,1551916800,139.08,136.71,137.83,3592852.24,492561930.9,137.09,multiply,BTC
478,1552003200,136.97,132.6,137.09,3861108.53,516297592.21,133.72,multiply,BTC
479,1552089600,139.2,136.16,133.72,4760257.24,654346420.66,137.46,multiply,BTC
480,1552176000,137.27,135.23,137.46,4554160.71,618882510.73,135.89,multiply,BTC
481,1552262400,134.19,132.1,135.89,3955121.52,525057139.92,132.75,multiply,BTC
482,1552348800,134.97,131.16,132.75,4263917.8,570039062.82,133.69,multiply,BTC
483,1552435200,133.46,131.83,133.69,3630253.25,479696040.47,132.14,multiply,BTC
484,1552521600,133.48,131.7,132.14,3663443.97,484598445.78,132.28,multiply,BTC
485,1552608000,137.45,133.83,132.28,4270863.8,583666428.65,136.66,multiply,BTC
486,1552694400,143.64,140.1,136.66,4152529.68,588456982.06,141.71,multiply,BTC
487,1552780800,140.69,138.53,141.71,3079593.86,428711369.9,139.21,multiply,BTC
488,1552867200,140.33,137.42,139.21,3675766.34,505988400.31,137.66,multiply,BTC
489,1552953600,140.0,138.51,137.66,2959759.78,410911826.38,138.83,multiply,BTC
490,1553040000,140.08,135.21,138.83,3438753.92,479746173.14,139.51,multiply,BTC
491,1553126400,137.65,135.14,139.51,3173312.8,429463619.13,135.34,multiply,BTC
492,1553212800,137.15,135.19,135.34,3596683.36,490834531.25,136.47,multiply,BTC
493,1553299200,138.05,136.45,136.47,3023175.92,414921651.66,137.25,multiply,BTC
494,1553385600,136.96,135.44,137.25,2981608.11,406092493.2,136.2,multiply,BTC
495,1553472000,134.26,132.26,136.2,3670095.99,490150261.65,133.55,multiply,BTC
496,1553558400,134.67,133.4,133.55,3827002.09,512803193.25,134.0,multiply,BTC
497,1553644800,139.91,137.48,134.0,3320217.4,463859901.26,139.71,multiply,BTC
498,1553731200,139.46,137.64,139.71,2606104.07,360079362.31,138.17,multiply,BTC
499,1553817600,143.61,140.28,138.17,2705221.02,388164486.74,143.49,multiply,BTC
500,1553904000,145.62,141.5,143.49,2819177.84,401929227.82,142.57,multiply,BTC
501,1553990400,142.59,140.82,142.57,2457222.63,348447809.47,141.81,multiply,BTC
502,1554076800,143.51,140.61,141.81,2630129.91,372212036.51,141.52,multiply,BTC
503,1554163200,167.67,155.55,141.52,5376478.86,887226842.02,165.02,multiply,BTC
504,1554249600,173.63,157.01,165.02,6336384.73,1021372943.94,161.19,multiply,BTC
505,1554336000,160.08,154.62,161.19,5902832.8,931278063.8,157.77,multiply,BTC
506,1554422400,168.27,161.56,157.77,4067491.58,676449184.13,166.31,multiply,BTC
507,1554508800,168.81,163.45,166.31,3675655.57,610081433.69,165.98,multiply,BTC
508,1554595200,176.84,168.99,165.98,4130987.52,723860882.3,175.23,multiply,BTC
509,1554681600,186.35,178.15,175.23,5434639.01,982257918.76,180.74,multiply,BTC
510,1554768000,179.08,175.49,180.74,4225973.63,744921064.59,176.27,multiply,BTC
511,1554854400,184.61,174.66,176.27,4395604.92,779905569.97,177.43,multiply,BTC
512,1554940800,168.52,162.61,177.43,4106469.25,678135751.74,165.14,multiply,BTC
513,1555027200,166.77,163.93,165.14,3527639.38,579717122.14,164.34,multiply,BTC
514,1555113600,165.07,162.68,164.34,2556214.45,419488385.19,164.11,multiply,BTC
515,1555200000,168.66,165.87,164.11,2441615.5,410659242.92,168.19,multiply,BTC
516,1555286400,164.47,157.31,168.19,2940051.46,471248886.63,160.29,multiply,BTC
517,1555372800,168.43,165.51,160.29,2586513.57,431051631.58,166.65,multiply,BTC
518,1555459200,167.61,165.57,166.65,2898589.05,483563621.54,166.83,multiply,BTC
519,1555545600,175.99,168.0,166.83,3332583.95,580507688.82,174.19,multiply,BTC
520,1555632000,175.18,172.05,174.19,3419770.34,594715862.71,173.91,multiply,BTC
521,1555718400,176.46,172.14,173.91,2870760.96,499377592.66,173.95,multiply,BTC
522,1555804800,173.55,168.93,173.95,3168444.87,538958886.59,170.1,multiply,BTC
523,1555891200,174.95,171.66,170.1,3103252.87,533034241.1,171.77,multiply,BTC
524,1555977600,176.48,170.22,171.77,3700068.68,631247553.1,170.6,multiply,BTC
525,1556064000,168.11,162.06,170.6,3857979.43,640568932.45,166.04,multiply,BTC
526,1556150400,157.46,151.47,166.04,3703889.42,566583639.01,152.97,multiply,BTC
527,1556236800,156.34,153.1,152.97,4271880.05,664745100.27,155.61,multiply,BTC
528,1556323200,158.82,154.74,155.61,3180592.49,499650658.23,157.09,multiply,BTC
529,1556409600,158.75,156.75,157.48,3266460.67,512017509.14,156.75,multiply,BTC
530,1556496000,156.41,153.47,156.75,3869970.37,600216907.48,155.1,multiply,BTC
531,1556582400,162.98,158.38,155.1,3866598.25,628938767.92,162.66,multiply,BTC
532,1556668800,165.03,159.69,162.66,3691944.96,592360037.63,160.45,multiply,BTC
533,1556755200,164.53,160.35,160.45,3473740.65,562923879.73,162.05,multiply,BTC
534,1556841600,169.78,162.53,162.05,4532945.57,758920968.96,167.42,multiply,BTC
535,1556928000,170.53,163.52,167.42,3713653.71,608566255.33,163.87,multiply,BTC
536,1557014400,164.61,161.6,163.87,3433695.94,561246835.97,163.45,multiply,BTC
537,1557100800,176.64,161.75,163.45,4488090.88,776787094.64,173.08,multiply,BTC
538,1557187200,182.44,168.13,173.08,4936028.8,831030599.03,168.36,multiply,BTC
539,1557273600,174.62,170.36,168.36,3403183.6,582840013.13,171.26,multiply,BTC
540,1557360000,176.21,168.37,171.26,3943191.45,671950641.49,170.41,multiply,BTC
541,1557446400,178.6,171.61,170.41,4814615.9,830217078.43,172.44,multiply,BTC
542,1557532800,205.96,183.95,172.44,7733488.89,1490463311.39,192.73,multiply,BTC
543,1557619200,190.0,182.74,192.73,5653948.51,1063997805.21,188.19,multiply,BTC
544,1557705600,212.41,192.66,188.19,5400982.7,1058688204.43,196.02,multiply,BTC
545,1557792000,221.53,198.23,196.02,6092824.59,1323964324.4,217.3,multiply,BTC
546,1557878400,250.34,222.19,217.3,6575907.22,1634933324.11,248.62,multiply,BTC
547,1557964800,273.23,238.66,248.62,7377066.74,1951751255.6,264.57,multiply,BTC
548,1558051200,249.84,232.95,264.57,5291707.52,1295140504.82,244.75,multiply,BTC
549,1558137600,243.12,232.51,244.75,3074321.32,719515504.6,234.04,multiply,BTC
550,1558224000,265.38,259.15,234.04,3040455.74,792664187.01,260.71,multiply,BTC
551,1558310400,257.7,248.83,260.71,2923763.43,738034002.31,252.43,multiply,BTC
552,1558396800,260.06,250.76,252.43,2942581.05,749567073.96,254.73,multiply,BTC
553,1558483200,248.64,239.94,254.73,2883661.97,702468322.2,243.6,multiply,BTC
554,1558569600,252.84,242.36,243.6,2881253.44,707377987.09,245.51,multiply,BTC
555,1558656000,253.09,248.13,245.51,2643933.67,660051716.43,249.65,multiply,BTC
556,1558742400,256.84,250.4,249.65,2637221.94,663540965.23,251.61,multiply,BTC
557,1558828800,273.74,263.44,251.61,2870058.04,769125395.58,267.98,multiply,BTC
558,1558915200,275.77,267.07,267.98,2833209.15,770352433.68,271.9,multiply,BTC
559,1559001600,274.56,267.49,271.9,2485168.11,673868828.05,271.16,multiply,BTC
560,1559088000,271.81,267.39,271.16,2113498.34,569336656.47,269.38,multiply,BTC
561,1559174400,273.94,247.29,269.38,3490610.38,888919581.13,254.66,multiply,BTC
562,1559260800,268.06,258.74,254.66,2633020.0,705141146.06,267.81,multiply,BTC
563,1559347200,274.64,263.95,267.81,2219915.89,587463132.92,264.63,multiply,BTC
564,1559433600,273.41,268.25,264.63,1620460.57,436393898.24,269.3,multiply,BTC
565,1559520000,252.36,246.44,269.3,2244046.91,560664230.33,249.85,multiply,BTC
566,1559606400,242.38,235.54,249.85,1991928.16,480046287.2,241.0,multiply,BTC
567,1559692800,248.0,240.98,241.0,1662960.5,409428797.44,246.2,multiply,BTC
568,1559779200,250.46,244.37,246.2,1590101.24,396643045.51,249.45,multiply,BTC
569,1559865600,256.64,249.2,249.45,1747793.47,436392667.05,249.68,multiply,BTC
570,1559952000,248.57,244.12,249.68,1453951.11,355518816.28,244.52,multiply,BTC
571,1560038400,236.56,229.3,244.52,1893756.32,438297331.78,231.44,multiply,BTC
572,1560124800,249.05,242.39,231.44,1780849.58,441524451.41,247.93,multiply,BTC
573,1560211200,247.18,243.14,247.93,1759613.13,431595398.61,245.28,multiply,BTC
574,1560297600,263.13,252.34,245.28,1811579.62,476376751.84,262.96,multiply,BTC
575,1560384000,265.68,253.9,262.96,1883213.77,480634410.27,255.22,multiply,BTC
576,1560470400,271.16,262.91,255.22,1963695.67,517973327.36,263.77,multiply,BTC
577,1560556800,273.22,267.38,263.77,1611323.66,433542241.87,269.06,multiply,BTC
578,1560643200,273.33,263.81,269.06,2004740.17,538227592.91,268.48,multiply,BTC
579,1560729600,279.71,271.58,268.48,1940675.55,531768182.12,274.01,multiply,BTC
580,1560816000,267.55,262.1,274.01,2017150.88,533637693.55,264.55,multiply,BTC
581,1560902400,273.03,268.3,264.55,1779533.02,478605493.28,268.95,multiply,BTC
582,1560988800,277.24,267.7,268.95,2190475.73,595580698.66,271.9,multiply,BTC
583,1561075200,304.73,291.34,271.9,3122681.1,924121483.27,295.94,multiply,BTC
584,1561161600,317.59,297.6,295.94,3298498.2,1021113047.88,309.57,multiply,BTC
585,1561248000,319.49,305.49,309.57,2040964.74,627034406.46,307.22,multiply,BTC
586,1561334400,315.73,309.11,307.22,2098324.67,652783581.27,311.1,multiply,BTC
587,1561420800,331.19,315.82,311.1,2490224.83,787327800.84,316.17,multiply,BTC
588,1561507200,356.54,327.09,316.17,4990063.21,1668946361.31,334.45,multiply,BTC
589,1561593600,304.51,286.44,334.45,4621483.37,1358301432.01,293.91,multiply,BTC
590,1561680000,334.45,308.51,293.91,3471024.97,1074691127.45,309.62,multiply,BTC
591,1561766400,321.7,297.1,309.62,3056919.35,971430380.51,317.78,multiply,BTC
592,1561852800,291.52,280.86,317.78,3031844.46,880899282.02,290.55,multiply,BTC
593,1561939200,296.25,282.38,290.55,2999260.81,882191267.14,294.14,multiply,BTC
594,1562025600,306.78,288.02,294.14,2799184.46,816238425.59,291.6,multiply,BTC
595,1562112000,322.31,301.94,291.6,2711953.93,819487944.53,302.18,multiply,BTC
596,1562198400,285.27,277.35,302.18,2279751.32,645008552.75,282.93,multiply,BTC
597,1562284800,290.33,276.81,282.93,2373874.37,683730773.75,288.02,multiply,BTC
598,1562371200,294.83,285.05,288.02,2072399.95,596794948.95,287.97,multiply,BTC
599,1562457600,310.49,293.4,287.97,1928737.3,591115586.49,306.48,multiply,BTC
600,1562544000,331.01,310.6,306.48,2214926.34,693677708.29,313.18,multiply,BTC
601,1562630400,320.08,306.51,313.18,2845152.84,876714871.61,308.14,multiply,BTC
602,1562716800,296.79,278.52,308.14,3724564.02,1075676415.5,288.81,multiply,BTC
603,1562803200,274.84,261.69,288.81,3115104.38,836379516.15,268.49,multiply,BTC
604,1562889600,283.84,273.82,268.49,2573134.0,708817593.57,275.47,multiply,BTC
605,1562976000,276.37,264.44,275.47,2212539.02,595140184.21,268.99,multiply,BTC
606,1563062400,245.62,225.11,268.99,3941740.01,893355743.41,226.64,multiply,BTC
607,1563148800,241.31,224.82,226.64,4047278.66,923511961.6,228.18,multiply,BTC
608,1563235200,201.66,190.92,228.18,3819409.66,758710891.32,198.65,multiply,BTC
609,1563321600,216.42,203.43,198.65,3457315.92,730793851.92,211.38,multiply,BTC
610,1563408000,237.98,223.72,211.38,4163229.42,940274400.8,225.85,multiply,BTC
611,1563494400,223.82,219.3,225.85,3382912.4,748628600.16,221.3,multiply,BTC
612,1563580800,235.2,226.06,221.3,3437372.01,786282585.77,228.75,multiply,BTC
613,1563667200,226.66,222.53,228.75,3182833.04,717382099.64,225.39,multiply,BTC
614,1563753600,220.77,215.29,225.39,2812671.28,610780136.13,217.15,multiply,BTC
615,1563840000,212.95,206.64,217.15,2956925.28,626466682.83,211.86,multiply,BTC
616,1563926400,219.38,204.82,211.86,2910890.74,630355201.49,216.55,multiply,BTC
617,1564012800,220.77,216.72,216.55,2187389.53,479242769.15,219.09,multiply,BTC
618,1564099200,220.29,216.74,219.09,1974001.81,432903949.44,219.3,multiply,BTC
619,1564185600,211.27,205.21,219.3,2173632.79,450368183.01,207.2,multiply,BTC
620,1564272000,212.37,206.55,207.2,1817422.14,383709983.77,211.13,multiply,BTC
621,1564358400,211.62,208.3,211.13,1876983.05,395787604.65,210.86,multiply,BTC
622,1564444800,213.12,209.18,210.86,2258182.15,474538660.45,210.14,multiply,BTC
623,1564531200,222.77,216.52,210.14,2589393.02,566129476.53,218.63,multiply,BTC
624,1564617600,225.58,216.11,218.63,2108178.67,458665072.26,217.56,multiply,BTC
625,1564704000,222.58,216.69,217.56,2145075.83,467067767.0,217.74,multiply,BTC
626,1564790400,226.25,220.3,217.74,1829095.55,406320804.41,222.14,multiply,BTC
627,1564876800,226.06,220.79,222.14,1841143.5,410136962.82,222.76,multiply,BTC
628,1564963200,240.29,229.19,222.76,2524717.21,589080374.18,233.33,multiply,BTC
629,1565049600,228.42,218.79,233.33,2709615.79,612417988.29,226.02,multiply,BTC
630,1565136000,236.49,224.76,226.02,2377149.41,537412641.79,226.07,multiply,BTC
631,1565222400,228.63,220.48,226.07,2308485.15,510366037.53,221.08,multiply,BTC
632,1565308800,219.98,208.35,221.08,2351560.73,494698238.3,210.37,multiply,BTC
633,1565395200,206.45,200.12,210.37,2388120.21,491941017.53,206.0,multiply,BTC
634,1565481600,219.2,210.65,206.0,2107135.75,455559384.48,216.2,multiply,BTC
635,1565568000,213.51,210.67,216.2,1612897.03,340886318.9,211.35,multiply,BTC
636,1565654400,209.5,200.04,211.35,2018275.26,421299621.63,208.74,multiply,BTC
637,1565740800,198.43,182.18,208.74,2828543.26,527503051.76,186.49,multiply,BTC
638,1565827200,194.11,185.35,186.49,2833953.91,533152620.53,188.13,multiply,BTC
639,1565913600,191.56,182.65,188.13,2614078.68,484514497.51,185.35,multiply,BTC
640,1566000000,186.53,181.83,185.35,1978569.54,367239957.61,185.61,multiply,BTC
641,1566086400,196.1,186.8,185.61,1997092.19,388939845.06,194.75,multiply,BTC
642,1566172800,206.65,202.06,194.75,1972257.37,399160484.61,202.39,multiply,BTC
643,1566259200,205.51,196.14,202.39,1927843.24,379364434.35,196.78,multiply,BTC
644,1566345600,188.65,183.69,196.78,2127105.53,398264906.15,187.23,multiply,BTC
645,1566432000,193.59,186.02,187.23,2403445.86,457766243.42,190.46,multiply,BTC
646,1566518400,197.59,192.91,190.46,2267870.62,441028157.59,194.47,multiply,BTC
647,1566604800,192.55,187.98,194.47,2224615.22,424955603.88,191.02,multiply,BTC
648,1566691200,191.27,185.8,191.02,1972154.53,368020206.97,186.61,multiply,BTC
649,1566777600,192.58,187.29,186.61,2438507.08,459497798.69,188.43,multiply,BTC
650,1566864000,188.86,184.38,188.43,2171550.34,406355468.77,187.13,multiply,BTC
651,1566950400,179.19,167.82,187.13,2582484.87,446690201.75,172.97,multiply,BTC
652,1567036800,170.49,165.93,172.97,2874572.18,485722262.14,168.97,multiply,BTC
653,1567123200,171.13,167.78,168.97,2318290.34,390733590.91,168.54,multiply,BTC
654,1567209600,174.11,167.37,168.54,2480615.09,427119799.14,172.18,multiply,BTC
655,1567296000,175.83,171.14,172.18,1965280.89,336725399.46,171.34,multiply,BTC
656,1567382400,183.34,178.25,171.34,2601802.17,465121246.9,178.77,multiply,BTC
657,1567468800,183.71,177.65,178.77,2690624.56,481710411.96,179.03,multiply,BTC
658,1567555200,179.74,173.91,179.03,2241155.38,392142478.16,174.97,multiply,BTC
659,1567641600,175.02,171.01,174.97,2421245.32,420446421.8,173.65,multiply,BTC
660,1567728000,170.22,166.51,173.65,3184658.05,538470021.17,169.08,multiply,BTC
661,1567814400,180.15,171.02,169.08,3194413.62,569095905.52,178.15,multiply,BTC
662,1567900800,182.68,176.95,178.15,2882843.48,523928398.41,181.74,multiply,BTC
663,1567987200,183.09,177.93,181.74,3080423.66,556683991.04,180.72,multiply,BTC
664,1568073600,180.25,177.02,180.72,2531620.58,455561042.4,179.95,multiply,BTC
665,1568160000,184.7,177.48,179.95,2621413.36,467382995.55,178.29,multiply,BTC
666,1568246400,184.18,180.84,178.29,2237403.82,405074680.2,181.05,multiply,BTC
667,1568332800,183.07,179.44,181.05,2083933.12,378265276.57,181.52,multiply,BTC
668,1568419200,188.96,180.78,181.52,2542328.14,479618318.72,188.65,multiply,BTC
669,1568505600,190.07,186.15,188.65,2291762.32,433702078.27,189.24,multiply,BTC
670,1568592000,200.92,188.49,189.24,3454835.36,682776485.14,197.63,multiply,BTC
671,1568678400,213.97,195.61,197.63,4479331.8,931019598.74,207.85,multiply,BTC
