,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
286,1535414400,0.00273,0.002477,0.002487,10339395.98,26712.17,0.00259,direct,
287,1535500800,0.00275,0.002501,0.002584,9353591.79,24626.76,0.002662,direct,
288,1535587200,0.003212,0.002626,0.002642,18843252.88,56543.19,0.0031,direct,
289,1535673600,0.004797,0.0031,0.0031,31730622.73,124370.1,0.004753,direct,
290,1535760000,0.006592,0.004,0.004753,39458973.94,225450.72,0.006061,direct,
291,1535846400,0.0065,0.0043,0.006061,29514953.54,159205.6,0.004817,direct,
292,1535932800,0.005498,0.004817,0.004817,16326520.32,85090.24,0.005174,direct,
293,1536019200,0.0053,0.0048,0.005126,17296651.76,89087.28,0.005282,direct,
294,1536105600,0.005485,0.00477,0.00532,16519879.99,85762.6,0.004982,direct,
295,1536192000,0.005125,0.0047,0.004952,16479035.24,83020.8,0.005031,direct,
296,1536278400,0.00546,0.00503,0.005052,17494471.68,93050.68,0.005364,direct,
297,1536364800,0.005961,0.005364,0.005364,14673017.76,84243.07,0.0059,direct,
298,1536451200,0.0062,0.005389,0.006,10921215.79,64526.15,0.005873,direct,
299,1536537600,0.007002,0.005798,0.00586,18787519.44,121497.11,0.007001,direct,
300,1536624000,0.00711,0.006,0.007,20269298.91,134505.44,0.006443,direct,
301,1536710400,0.006598,0.006004,0.006455,19249857.38,124765.21,0.006448,direct,
302,1536796800,0.007,0.0055,0.006448,18392776.29,121220.91,0.006512,direct,
303,1536883200,0.006842,0.00585,0.006496,15665562.0,100593.28,0.006115,direct,
304,1536969600,0.0064,0.006066,0.00616,10270193.14,63872.95,0.006199,direct,
305,1537056000,0.006701,0.006106,0.006199,12716259.32,81236.03,0.006516,direct,
306,1537142400,0.006581,0.006,0.006467,12695173.59,81016.57,0.006272,direct,
307,1537228800,0.00642,0.005785,0.006274,7920504.99,48438.14,0.005967,direct,
308,1537315200,0.006117,0.0054,0.005967,12315151.21,71678.34,0.005607,direct,
309,1537401600,0.00595,0.0056,0.005607,13372644.01,77444.21,0.005687,direct,
310,1537488000,0.0059,0.0055,0.005668,16001404.37,91998.52,0.005679,direct,
311,1537574400,0.006,0.0055,0.005658,16985682.58,96701.17,0.00576,direct,
312,1537660800,0.0059,0.005,0.005759,13096792.69,76037.66,0.005878,direct,
313,1537747200,0.006,0.00565,0.005853,14155148.95,82750.62,0.005755,direct,
314,1537833600,0.00591,0.005696,0.00578,13560465.23,78741.72,0.005731,direct,
315,1537920000,0.0059,0.00573,0.00573,12578105.71,73504.32,0.005818,direct,
316,1538006400,0.00615,0.0058,0.005825,13585248.16,80982.91,0.005924,direct,
317,1538092800,0.00613,0.00588,0.005948,14046125.12,83992.18,0.005963,direct,
318,1538179200,0.0061,0.00585,0.005955,13959982.96,83000.11,0.005881,direct,
319,1538265600,0.0061,0.00575,0.005854,13241507.32,78486.2,0.005905,direct,
320,1538352000,0.0061,0.005891,0.005905,7403667.36,44589.63,0.005986,direct,
321,1538438400,0.0061,0.00585,0.005986,10354539.07,61577.0,0.005909,direct,
322,1538524800,0.005938,0.00567,0.005938,14161837.95,82011.71,0.005728,direct,
323,1538611200,0.005899,0.00561,0.005738,14049106.97,80902.19,0.005673,direct,
324,1538697600,0.0058,0.00555,0.005673,7558180.51,42811.5,0.005617,direct,
325,1538784000,0.00569,0.0054,0.005593,11483406.71,63985.32,0.005547,direct,
326,1538870400,0.00565,0.005508,0.005547,11285207.39,63015.1,0.005599,direct,
